SeqID	ctrl_1	6hpi_1	1dpi_1	3dpi_1	1wpi_1	2wpi_1	3wpi_1	4wpi_1	5wpi_1	6wpi_1	12wpi_1
mrpl14|ENSPMAT00000001936	6.948	42.028	7.619	26.645	25.641	10.920	7.978	8.970	21.596	22.720	24.381
mrpl15|ENSPMAT00000002666	1.771	14.314	4.606	5.303	6.764	5.062	2.735	4.346	6.954	5.372	4.322
mrpl16|ENSPMAT00000001773	9.304	58.367	14.592	25.879	40.941	21.159	12.242	13.011	36.413	31.908	27.707
mrpl21|ENSPMAT00000009527	19.048	139.558	36.011	89.432	84.684	39.321	24.427	33.578	88.073	70.579	78.484
mrpl22|ENSPMAT00000005040	4.061	21.104	8.710	12.662	13.277	7.064	5.082	5.508	13.503	18.387	16.488
mrpl23|ENSPMAT00000005857	28.492	281.455	42.496	105.234	140.810	67.281	32.520	50.927	137.747	87.095	103.501
mrpl24|ENSPMAT00000004874	5.266	43.171	9.326	22.321	18.079	11.136	8.286	9.756	15.390	12.763	18.820
mrpl28|ENSPMAT00000004633	17.333	135.776	18.398	77.851	89.234	38.100	19.298	30.491	88.594	57.761	59.041
mrpl2|ENSPMAT00000001451	0.927	10.668	2.636	5.013	3.756	2.113	1.257	1.873	3.534	3.585	6.077
mrpl30|ENSPMAT00000005174	14.544	100.655	24.977	62.103	83.214	36.091	19.504	29.598	83.491	60.158	51.306
mrpl32|ENSPMAT00000002117	4.559	27.337	5.762	19.880	21.408	11.117	5.574	8.131	21.792	11.572	15.617
mrpl38|ENSPMAT00000009562	2.526	23.826	4.710	9.854	6.738	3.594	3.542	3.984	10.814	11.159	11.461
mrpl3|ENSPMAT00000003750	1.217	5.127	1.002	2.047	2.720	1.474	1.243	1.102	3.161	2.109	2.511
mrpl42|ENSPMAT00000008946	9.249	42.606	8.525	29.935	31.722	17.166	10.082	10.229	33.792	19.526	33.709
mrpl43|ENSPMAT00000003666	20.903	117.911	22.124	87.648	92.477	38.016	18.704	32.744	77.675	77.814	68.894
mrpl45|ENSPMAT00000002619	15.551	130.183	23.109	64.362	72.058	32.034	18.618	29.028	84.438	58.751	58.878
mrpl46|ENSPMAT00000008994	3.377	23.599	5.142	15.784	15.813	7.599	4.688	5.728	12.362	10.294	11.722
mrpl4|ENSPMAT00000008504	11.000	40.028	18.999	34.108	42.525	19.589	11.653	14.918	43.679	39.116	41.651
mrpl51|ENSPMAT00000003098	8.764	57.541	14.165	32.464	37.218	18.610	11.673	21.689	43.565	34.532	36.043
mrps10|ENSPMAT00000008815	3.979	20.941	2.610	8.935	8.327	4.755	3.208	4.054	9.192	4.611	7.969
mrps11|ENSPMAT00000008991	10.412	67.783	14.387	33.234	41.570	20.922	12.552	15.337	43.312	32.069	41.495
mrps14|ENSPMAT00000008078	21.083	111.217	21.710	61.872	75.197	30.873	21.258	33.887	80.606	62.742	70.836
mrps17|ENSPMAT00000006966	2.987	17.755	3.977	10.488	9.407	4.531	3.206	4.300	10.481	7.658	10.623
mrps18a|ENSPMAT00000007781	11.209	73.261	25.568	45.775	45.130	24.152	15.169	19.270	54.652	49.945	50.507
mrps24|ENSPMAT00000008395	6.998	57.148	12.843	36.958	34.986	17.746	10.507	15.544	35.279	25.636	32.781
mrps25|ENSPMAT00000002027	9.624	59.733	17.401	43.392	51.377	25.576	14.020	14.611	47.562	38.289	46.510
mrps28|ENSPMAT00000002217	7.995	87.822	19.763	15.461	18.053	18.888	8.729	12.636	20.213	21.379	22.480
mrps2|ENSPMAT00000004779	5.811	43.430	10.532	7.929	22.103	11.929	5.154	8.376	20.328	16.508	5.649
mrps33|ENSPMAT00000006055	12.551	59.360	11.621	23.402	41.685	21.543	11.629	22.087	38.584	33.401	39.775
mrps5|ENSPMAT00000008253	6.100	25.021	7.411	14.613	22.369	10.212	9.113	8.393	16.428	13.153	11.924
mrps7|ENSPMAT00000001172	3.056	22.791	4.863	7.763	10.079	4.605	3.261	3.316	11.125	10.529	10.175
mrs2|ENSPMAT00000000871	0.403	1.858	0.648	1.555	1.586	0.511	0.479	0.443	1.663	0.870	1.492
msh2|ENSPMAT00000005373	1.382	3.903	1.195	2.418	3.382	1.714	1.257	1.380	3.744	3.716	4.615
msh3|ENSPMAT00000002196	2.383	12.736	1.919	4.767	5.126	2.083	2.456	2.655	8.361	6.468	8.300
msh6|ENSPMAT00000009377	0.367	1.804	0.485	0.939	1.097	0.448	0.472	0.373	0.993	0.825	0.884
msmo1|ENSPMAT00000003659	7.410	115.039	15.383	27.594	29.389	12.873	7.996	12.583	37.260	24.177	41.228
mtg1|ENSPMAT00000005170	3.309	37.494	8.020	16.455	16.334	7.460	5.035	5.530	16.583	13.448	17.973
mtif2|ENSPMAT00000006000	1.715	9.996	1.392	4.294	5.627	2.738	2.186	2.747	7.901	4.596	5.934
mtm1|ENSPMAT00000001361	1.629	12.780	2.352	6.644	6.338	3.521	3.022	2.502	6.978	5.017	10.941
mtmr9|ENSPMAT00000000566	1.566	9.606	1.300	4.668	4.946	2.197	1.730	1.736	4.859	3.298	5.623
mtnr1aa|ENSPMAT00000009568	0.205	0.000	0.197	0.117	0.067	0.115	0.104	0.082	0.239	0.513	0.113
mtpap|ENSPMAT00000005033	2.344	14.966	2.525	9.804	7.359	3.354	2.391	2.287	8.101	6.678	7.070
mtrex|ENSPMAT00000010685	0.830	5.925	1.164	3.401	2.479	1.251	1.813	1.231	3.193	2.208	3.394
mtrf1|ENSPMAT00000010871	1.134	12.244	2.099	3.689	3.961	1.895	1.700	1.206	4.178	5.021	5.484
mtr|ENSPMAT00000001809	0.255	2.170	0.530	1.721	0.662	0.404	0.483	0.308	1.082	1.103	1.044
mtx2|ENSPMAT00000010111	1.866	11.164	2.519	4.414	3.761	2.540	2.434	1.771	4.132	3.759	5.578
mtx3|ENSPMAT00000006575	13.649	100.809	18.098	36.707	32.034	15.357	12.256	16.407	57.406	56.078	61.423
mycn|ENSPMAT00000003387	0.064	3.935	0.172	0.542	0.614	0.319	0.204	0.110	0.520	0.175	0.588
myd88|ENSPMAT00000000828	2.198	32.846	4.072	15.036	19.534	6.546	4.138	3.503	14.421	10.201	17.344
myh10|ENSPMAT00000001011	2.183	24.391	2.163	21.706	18.736	10.538	9.884	5.989	13.551	4.659	25.745
myh10|ENSPMAT00000010231	1.730	20.345	1.747	8.482	9.409	6.165	6.872	4.555	10.168	4.892	14.340
myl9a|ENSPMAT00000008259	5.303	85.141	5.140	30.006	26.399	13.952	10.714	10.356	24.648	8.448	37.560
myo10l1|ENSPMAT00000004777	0.367	4.073	0.407	2.915	2.679	1.507	1.290	0.883	2.283	0.983	1.387
myo1b|ENSPMAT00000000990	0.931	7.963	0.829	2.304	2.208	1.162	1.170	1.221	4.359	2.301	3.083
myo1ea|ENSPMAT00000001434	0.371	2.747	0.285	1.554	2.145	1.575	0.973	0.669	1.558	0.687	1.447
myo1f|ENSPMAT00000004140	0.347	2.019	0.243	1.260	3.080	1.923	1.069	1.078	4.204	0.536	3.073
myo3a|ENSPMAT00000002083	0.201	0.783	0.129	0.135	0.147	0.074	0.104	0.102	0.322	0.229	0.311
myoc|ENSPMAT00000000450	0.175	0.824	0.100	0.113	0.458	0.310	0.402	0.315	0.485	0.121	1.539
myom1b|ENSPMAT00000001406	0.135	0.235	0.094	0.122	0.094	0.082	0.102	0.321	0.161	0.287	0.161
naa10|ENSPMAT00000002890	1.559	16.808	5.042	8.300	6.375	3.490	2.134	2.130	6.067	5.574	10.396
naa15a|ENSPMAT00000006183	0.756	4.738	1.422	1.556	2.299	1.029	0.983	0.895	3.138	3.241	2.418
naa20|ENSPMAT00000007230	10.655	105.195	17.845	54.555	50.526	21.945	12.308	19.906	51.437	36.891	44.214
naa35|ENSPMAT00000000300	6.650	42.995	8.220	16.597	18.370	9.784	7.356	8.218	27.288	27.866	25.593
naa38|ENSPMAT00000006639	10.449	62.485	17.111	41.210	47.100	24.943	19.395	18.350	51.698	39.301	45.678
naa50|ENSPMAT00000003301	41.780	184.148	44.798	168.085	191.362	92.343	48.438	75.239	163.479	113.961	157.401
nabp1b|ENSPMAT00000007121	1.871	17.253	3.563	9.531	12.595	5.065	3.160	2.884	7.849	8.706	8.398
naca|ENSPMAT00000002825	10.432	68.843	18.482	36.253	31.862	17.185	11.987	18.051	47.406	44.224	53.986
nadk2|ENSPMAT00000002882	0.373	0.949	0.428	0.824	0.721	0.365	0.413	0.442	0.808	0.666	1.067
nae1|ENSPMAT00000008313	2.266	10.632	4.332	6.442	7.481	4.463	3.591	3.003	6.918	9.018	7.412
naga|ENSPMAT00000009418	0.674	3.745	0.781	1.961	2.834	1.627	1.181	0.924	3.207	1.873	4.184
nagk|ENSPMAT00000003817	2.609	17.675	3.709	10.711	14.301	6.616	4.193	3.968	15.538	8.137	15.193
naglu|ENSPMAT00000002654	0.713	11.167	1.581	4.857	3.259	1.916	1.278	1.163	3.845	2.307	5.830
nagpa|ENSPMAT00000000022	0.396	1.746	0.728	0.884	0.930	0.657	0.475	0.447	1.175	1.207	1.097
namptb|ENSPMAT00000009291	1.223	7.123	1.535	7.103	5.502	2.841	2.485	2.925	4.172	2.034	3.012
nap1l1|ENSPMAT00000001149	18.159	117.573	8.760	80.114	98.921	31.221	22.215	21.418	61.582	25.814	51.452
nap1l4b|ENSPMAT00000006309	6.156	60.189	11.213	24.156	29.414	14.160	11.335	10.361	31.259	22.072	27.794
napepld|ENSPMAT00000005083	1.625	8.067	3.999	4.078	7.529	4.880	2.553	3.205	7.525	6.352	5.884
nat10|ENSPMAT00000004033	1.555	13.457	2.027	13.936	7.891	2.652	1.518	1.667	6.262	4.926	8.581
nat8l|ENSPMAT00000001159	4.197	22.232	1.538	5.232	2.562	1.707	3.007	3.451	6.567	2.237	7.244
nat9|ENSPMAT00000010395	4.264	40.553	7.818	17.253	17.323	9.503	7.457	8.546	14.418	21.504	21.950
naxd|ENSPMAT00000008744	12.209	83.839	16.785	29.785	41.305	19.305	14.523	17.449	54.286	43.942	57.535
ncalda|ENSPMAT00000006496	0.641	1.750	2.142	2.403	3.288	2.427	4.724	3.066	10.445	3.973	3.267
ncbp2|ENSPMAT00000008236	9.480	142.574	18.062	69.603	73.150	33.164	16.500	18.946	60.168	35.218	60.111
nckap1|ENSPMAT00000003972	3.128	31.469	3.830	12.344	9.574	5.005	5.046	4.745	16.231	8.669	20.226
ncs1a|ENSPMAT00000003262	3.867	41.471	5.222	19.112	21.764	10.295	8.528	7.090	18.987	8.658	26.544
ndel1b|ENSPMAT00000002919	6.388	58.972	7.976	26.870	27.220	12.806	7.352	9.356	29.538	16.669	29.904
ndnf|ENSPMAT00000005802	1.326	5.895	1.205	1.370	1.097	1.453	2.370	1.389	3.857	2.760	5.751
ndrg4|ENSPMAT00000006165	73.173	434.171	30.324	114.404	72.849	54.514	139.612	104.286	278.969	62.065	607.301
ndst2a|ENSPMAT00000001338	0.309	3.344	0.460	1.221	1.026	0.472	0.693	0.649	1.086	0.660	1.129
ndufa10|ENSPMAT00000002515	40.576	230.838	43.929	95.852	142.353	67.023	40.453	67.710	181.438	111.857	130.392
ndufa12|ENSPMAT00000006300	38.654	316.908	47.100	117.326	139.911	63.110	38.815	66.278	169.500	124.147	140.850
ndufa4l|ENSPMAT00000007033	340.390	2801.900	256.715	1030.940	1513.230	622.060	386.289	483.542	1376.720	712.307	1142.840
ndufa5|ENSPMAT00000007484	105.775	507.065	121.877	219.875	377.939	186.370	118.329	143.870	397.438	237.789	327.482
ndufa6|ENSPMAT00000003413	95.642	558.787	81.762	248.200	270.393	118.908	95.371	150.294	397.837	230.745	301.659
ndufa7|ENSPMAT00000003973	53.018	216.481	29.962	86.973	116.367	61.983	60.722	65.481	172.637	85.533	152.903
ndufa9a|ENSPMAT00000010172	10.099	65.626	18.118	30.301	31.665	15.881	11.786	13.242	36.560	33.132	46.486
ndufaf3|ENSPMAT00000003649	3.609	27.713	7.805	19.601	18.185	10.135	6.601	4.771	12.264	20.299	15.070
ndufaf5|ENSPMAT00000006849	2.739	25.050	7.179	9.902	12.594	6.121	3.844	4.254	12.002	16.599	13.047
ndufaf7|ENSPMAT00000004628	1.288	9.574	2.520	3.908	4.774	2.234	1.627	2.018	6.138	6.578	5.582
ndufb7|ENSPMAT00000001222	6.398	55.729	7.232	24.293	21.166	7.724	9.283	10.235	23.632	12.940	29.322
ndufs1|ENSPMAT00000004391	13.550	90.328	18.005	43.014	50.562	22.472	14.820	22.771	70.483	58.641	55.943
ndufs4|ENSPMAT00000004664	27.205	263.631	46.480	97.069	106.086	52.151	29.061	46.552	122.623	102.456	101.699
ndufs8a|ENSPMAT00000008318	47.461	333.800	50.424	113.623	210.068	124.321	62.781	86.524	236.613	180.130	136.605
ndufv1|ENSPMAT00000010803	8.987	76.950	16.968	41.401	49.522	22.481	14.140	11.805	53.089	41.027	59.157
ndufv2|ENSPMAT00000009790	16.083	108.369	15.726	39.694	52.331	30.899	21.991	24.689	74.699	41.874	64.712
nebl|ENSPMAT00000004842	3.608	38.318	1.667	8.467	11.943	7.950	8.576	6.596	17.719	3.918	17.249
neflb|ENSPMAT00000000274	126.575	1819.300	165.273	434.483	230.903	101.192	83.021	141.195	566.115	192.290	794.939
nek2|ENSPMAT00000009349	0.348	2.140	0.370	0.589	1.740	0.696	0.931	0.581	1.693	1.049	0.848
nek8|ENSPMAT00000001750	0.994	4.766	1.100	1.152	1.766	0.887	1.649	0.901	1.627	1.773	2.124
nelfa|ENSPMAT00000000497	0.487	1.758	0.455	1.150	0.827	0.480	0.771	0.528	1.228	0.756	0.943
nelfb|ENSPMAT00000005543	0.317	1.974	0.505	1.041	1.060	0.496	0.484	0.440	0.874	0.955	1.014
nelfcd|ENSPMAT00000006106	1.496	13.544	2.310	6.950	7.353	2.803	1.956	1.783	5.509	4.522	8.041
nelfcd|ENSPMAT00000009194	1.086	12.222	1.591	5.855	4.505	2.162	1.687	1.650	4.035	3.062	6.645
nell2b|ENSPMAT00000005329	6.912	25.334	3.234	5.512	5.303	3.111	4.033	5.579	14.742	13.710	9.015
nenf|ENSPMAT00000004217	0.164	0.550	0.147	0.305	0.723	0.556	0.844	0.266	0.580	0.393	1.301
neu1|ENSPMAT00000010537	4.286	19.757	4.253	10.195	14.487	6.667	5.499	5.730	20.746	14.890	14.409
neurod1|ENSPMAT00000008347	0.364	3.273	0.406	1.092	1.283	0.806	0.538	0.782	1.514	1.000	1.780
nf2b|ENSPMAT00000006960	4.735	29.152	4.612	11.242	12.949	6.566	4.786	6.735	21.375	18.169	15.173
nfixb|ENSPMAT00000010280	25.182	143.038	11.242	60.845	67.132	39.827	59.302	46.122	72.026	18.985	87.455
nfya|ENSPMAT00000001075	3.646	45.942	8.248	13.858	15.978	8.069	5.177	7.494	21.540	22.505	16.783
nfyba|ENSPMAT00000001369	14.677	132.063	16.759	43.308	47.073	21.897	18.689	22.094	62.556	52.320	54.332
nhlrc2|ENSPMAT00000003199	0.815	4.871	1.465	2.763	3.631	2.014	1.394	1.211	3.237	2.423	3.611
nhp2|ENSPMAT00000010912	20.337	134.110	27.831	138.069	125.260	54.257	22.467	31.176	89.789	64.962	89.616
nif3l1|ENSPMAT00000001782	3.669	20.880	3.959	12.442	18.536	7.731	4.735	3.392	16.941	11.257	12.443
nifk|ENSPMAT00000008096	6.830	103.730	9.059	70.748	50.582	17.888	7.900	10.176	27.891	19.850	29.430
nipa2|ENSPMAT00000005715	2.834	31.909	5.627	13.481	14.589	7.699	5.258	5.307	16.963	12.194	15.233
nipsnap1|ENSPMAT00000000762	73.596	351.584	67.673	133.107	169.924	90.955	59.282	108.066	287.372	215.238	230.661
nipsnap3a|ENSPMAT00000007310	14.527	78.356	14.705	33.490	38.757	17.846	12.242	20.407	51.074	41.406	55.133
nkiras2|ENSPMAT00000006911	32.543	131.991	42.900	51.626	116.428	57.633	37.452	51.969	107.061	107.532	57.394
nkx2.1|ENSPMAT00000001118	0.959	13.896	2.430	2.769	3.474	1.861	1.918	1.419	4.487	5.026	3.338
nme3|ENSPMAT00000000135	29.381	58.975	4.923	21.441	95.088	44.346	27.023	26.058	101.813	47.902	33.227
nmnat1|ENSPMAT00000008241	1.501	9.488	3.199	5.886	9.658	4.194	2.460	1.985	6.795	6.421	7.576
nmnat2|ENSPMAT00000006785	12.118	137.415	22.808	36.617	38.142	18.347	13.982	15.154	62.129	62.840	47.272
nmt2|ENSPMAT00000001127	12.546	121.941	17.664	72.168	78.823	30.230	16.937	22.901	66.135	49.523	55.825
nmur1a|ENSPMAT00000001664	0.039	0.172	0.114	0.083	0.117	0.000	0.014	0.041	0.183	0.257	0.084
noctb|ENSPMAT00000003272	5.636	34.110	6.586	14.277	14.292	7.356	4.958	7.438	20.452	15.100	23.314
nog2|ENSPMAT00000011367	1.310	24.935	1.506	6.829	5.539	4.600	2.779	2.270	6.827	3.845	10.486
nog3|ENSPMAT00000011466	0.249	4.782	0.600	1.417	1.438	0.634	0.280	0.409	1.186	0.882	1.239
nol10|ENSPMAT00000003114	0.532	5.980	1.124	4.851	2.487	1.138	0.805	0.746	2.613	1.775	2.368
nomo|ENSPMAT00000003233	1.420	7.675	1.636	5.759	3.960	2.242	2.602	1.784	4.614	3.918	6.713
nop2|ENSPMAT00000010391	2.272	17.724	6.008	12.840	10.668	5.545	3.336	3.905	17.119	14.767	22.254
nop56|ENSPMAT00000003581	16.611	239.272	32.527	131.646	88.502	39.538	21.979	32.248	98.710	64.957	118.994
nop58|ENSPMAT00000008758	2.818	69.954	5.881	49.945	32.573	12.251	4.573	6.184	20.352	13.721	21.269
nosip|ENSPMAT00000009019	12.985	122.247	16.099	39.786	51.407	22.934	12.944	18.109	59.529	48.263	49.921
nox5|ENSPMAT00000000294	0.289	0.648	0.423	0.262	0.383	0.206	0.372	0.308	0.707	1.174	0.487
npc1|ENSPMAT00000003441	1.463	14.117	1.369	5.584	4.621	2.488	2.879	2.271	5.855	2.307	5.617
npepl1|ENSPMAT00000000695	2.010	10.053	3.299	6.023	6.997	4.585	5.958	3.402	5.622	3.236	7.758
npepps|ENSPMAT00000007869	4.434	37.694	5.869	17.978	20.363	9.880	7.446	10.136	27.920	17.543	21.497
npffr1|ENSPMAT00000005291	0.087	1.667	0.385	0.314	0.256	0.064	0.110	0.075	0.156	0.584	0.513
nploc4|ENSPMAT00000007417	10.590	107.862	12.099	50.390	58.085	25.600	13.010	21.050	61.512	37.140	40.137
nprl2|ENSPMAT00000001916	2.543	9.936	2.045	6.140	5.302	2.890	3.683	3.721	9.036	5.963	8.395
nprl3|ENSPMAT00000001749	1.975	7.330	1.722	3.711	3.810	1.917	1.939	1.741	5.918	5.125	6.209
nptnb|ENSPMAT00000002300	15.160	136.334	18.367	48.962	43.587	21.578	24.067	18.417	48.798	23.333	51.898
npy8ar|ENSPMAT00000010990	7.053	57.280	5.278	11.457	10.587	7.124	5.338	8.599	19.651	15.916	19.017
nr1d2a|ENSPMAT00000009370	1.087	30.377	2.242	1.653	3.563	1.679	1.686	1.309	4.127	5.466	1.028
nr2c2|ENSPMAT00000003242	0.600	3.717	0.839	2.165	1.819	1.029	1.541	0.923	2.297	1.355	3.618
nr2f1b|ENSPMAT00000000048	1.939	9.547	4.366	2.950	3.131	1.765	2.330	2.264	4.579	9.893	6.646
nrbp1|ENSPMAT00000009164	3.802	31.686	4.832	11.098	9.716	4.865	4.937	4.576	13.310	13.664	15.319
nrf1|ENSPMAT00000001165	1.149	5.502	1.826	2.747	3.631	2.757	2.277	2.230	3.976	4.745	4.432
nrxn1a|ENSPMAT00000006287	5.172	33.903	7.769	8.944	9.560	5.318	5.032	4.688	16.626	23.042	17.287
nsdhl|ENSPMAT00000010731	3.678	27.211	5.495	10.653	17.137	7.724	4.550	6.331	14.890	8.602	14.131
nsfa|ENSPMAT00000003929	8.162	66.935	6.696	28.174	21.226	11.685	12.653	13.399	28.871	10.372	16.088
nsfl1c|ENSPMAT00000004700	2.522	15.722	4.141	3.663	7.949	4.745	5.087	3.097	6.483	9.056	15.882
nt5c1ba|ENSPMAT00000005313	1.516	9.755	1.099	6.109	8.452	3.862	3.146	2.956	6.096	2.269	5.035
nt5c3a|ENSPMAT00000004099	8.861	61.284	15.850	18.573	21.797	12.943	9.795	16.137	39.387	38.844	28.357
ntpcr|ENSPMAT00000001362	9.250	23.896	7.506	12.505	19.333	11.533	9.153	10.968	30.575	25.272	30.103
ntsr1|ENSPMAT00000004202	0.310	0.962	0.749	0.215	0.283	0.219	0.164	0.310	0.724	1.676	0.730
nubp1|ENSPMAT00000003679	5.227	66.018	15.020	39.936	44.723	22.869	11.164	18.935	40.733	24.434	29.468
nubpl|ENSPMAT00000010527	1.408	9.889	2.174	5.463	5.794	2.996	2.337	2.681	3.998	4.015	6.493
nucb2b|ENSPMAT00000005080	8.301	113.604	19.821	39.705	52.894	33.837	22.876	20.441	58.624	44.978	66.933
nudcd3|ENSPMAT00000006022	3.299	26.735	3.649	9.405	12.094	6.042	4.904	4.792	15.362	9.193	15.880
nudc|ENSPMAT00000007610	6.351	58.598	6.329	24.351	24.666	15.410	10.612	14.091	27.138	11.499	30.007
nudt15|ENSPMAT00000002989	1.851	5.649	2.152	3.294	3.472	3.479	1.380	2.632	4.464	3.895	4.963
nudt21|ENSPMAT00000000755	3.882	27.888	5.401	14.837	11.564	5.455	3.509	3.763	11.222	9.929	16.898
nudt2|ENSPMAT00000003069	186.756	675.175	131.645	350.475	338.197	182.132	314.726	224.581	526.635	357.301	480.860
nudt7|ENSPMAT00000009221	2.091	8.918	1.098	3.415	3.947	1.904	2.338	2.016	5.650	2.229	6.089
nup107|ENSPMAT00000007255	1.612	19.616	3.211	8.997	8.151	3.114	2.344	2.182	9.580	6.173	10.638
nup155|ENSPMAT00000007485	0.391	2.261	0.567	1.681	0.972	0.518	0.648	0.489	1.313	0.797	2.813
nup205|ENSPMAT00000004713	0.672	6.006	1.019	3.961	2.478	1.093	1.257	0.922	2.445	2.081	4.703
nup35|ENSPMAT00000007336	0.694	5.950	1.326	2.777	1.789	0.836	0.975	0.671	2.394	1.719	2.929
nup50|ENSPMAT00000009680	1.367	15.237	1.970	5.558	5.454	2.453	2.040	2.167	5.073	4.105	5.128
nup85|ENSPMAT00000002557	1.720	10.845	2.061	7.232	9.469	3.726	2.800	3.658	7.608	4.379	7.000
nup93|ENSPMAT00000003160	4.677	33.278	5.130	22.989	24.456	9.032	5.147	6.941	20.471	15.138	17.382
nvl|ENSPMAT00000009400	0.820	4.003	0.881	2.673	1.933	1.475	1.580	0.867	2.938	2.080	4.402
nxnl1|ENSPMAT00000003250	0.008	0.631	0.134	0.116	0.462	0.200	0.131	0.102	0.074	0.113	0.000
nxn|ENSPMAT00000010898	2.322	22.503	2.187	10.576	11.953	4.856	3.354	3.671	9.285	4.726	9.822
oaz1a|ENSPMAT00000009314	52.890	312.402	64.541	148.833	229.958	138.148	131.637	122.796	280.859	189.646	252.560
odf3b|ENSPMAT00000004246	0.859	7.358	2.815	3.806	4.527	1.824	1.735	1.037	4.267	4.421	4.214
ogal|ENSPMAT00000006104	0.814	8.420	1.200	2.622	2.339	1.320	1.780	1.336	3.503	1.998	3.852
ogdhl|ENSPMAT00000010199	0.218	0.504	0.028	0.204	0.273	0.085	0.139	0.133	0.247	0.071	0.555
ogfod1|ENSPMAT00000002531	0.920	8.941	2.809	8.711	7.982	3.200	1.880	1.762	4.097	4.373	6.706
ogfod2|ENSPMAT00000002993	1.233	6.444	1.374	4.297	3.495	2.256	1.870	1.722	4.309	3.504	4.120
ogt.1|ENSPMAT00000008835	9.213	110.306	13.259	43.827	39.296	19.240	19.816	20.085	55.141	42.146	49.543
oit3|ENSPMAT00000002982	0.146	1.032	0.052	0.149	0.319	0.128	0.226	0.121	0.220	0.117	0.465
olfm1b|ENSPMAT00000001402	4.057	31.236	9.509	10.224	12.351	6.699	4.923	6.482	15.919	33.313	14.688
olfml2a|ENSPMAT00000000773	2.117	24.515	1.478	3.405	4.912	2.926	2.586	2.283	9.024	3.088	11.953
onecut3a|ENSPMAT00000008768	0.208	2.980	0.422	0.842	0.557	0.364	0.478	0.514	0.842	0.317	1.035
opa1|ENSPMAT00000002317	2.434	29.120	3.862	12.125	9.286	4.255	3.865	4.366	13.193	7.702	13.037
oplah|ENSPMAT00000001311	0.696	3.005	0.881	0.637	0.531	0.396	0.603	0.372	1.541	3.032	2.257
opn4b|ENSPMAT00000007100	0.129	0.074	0.507	0.010	0.029	0.000	0.073	0.028	0.052	1.416	0.024
oprk1|ENSPMAT00000008431	0.449	4.012	1.091	1.058	0.919	0.474	0.574	0.645	2.191	1.595	1.315
optc|ENSPMAT00000007465	0.131	0.933	0.040	0.232	0.148	0.207	0.279	0.216	0.329	0.100	0.560
orc2|ENSPMAT00000009892	1.364	15.854	2.088	6.572	7.133	2.661	2.024	1.950	7.014	4.243	6.159
orc4|ENSPMAT00000009525	0.347	0.804	0.338	1.439	1.026	0.605	0.581	0.610	1.204	0.752	0.741
ormdl3|ENSPMAT00000002944	12.443	65.855	16.863	34.410	31.072	18.203	12.608	17.806	42.741	47.156	41.605
osbpl1a|ENSPMAT00000001045	1.077	7.794	1.046	3.180	2.528	1.322	1.418	1.454	2.668	2.265	2.545
osbpl6|ENSPMAT00000000124	9.122	41.851	6.984	19.035	19.692	10.138	15.825	12.697	31.622	21.431	26.560
osbp|ENSPMAT00000001985	4.939	49.748	3.272	12.239	15.145	8.364	10.037	8.300	21.137	6.591	22.669
osgepl1|ENSPMAT00000003636	2.058	9.465	2.453	2.915	6.061	2.708	2.028	2.317	6.947	5.572	4.658
osgep|ENSPMAT00000004182	4.699	28.387	4.904	13.372	22.050	9.585	6.010	8.933	22.121	13.381	18.809
osgn1|ENSPMAT00000002448	1.162	6.164	0.715	2.782	3.074	1.746	1.796	1.230	3.794	1.890	6.126
osr2|ENSPMAT00000008554	0.083	0.241	0.299	0.033	0.047	0.010	0.041	0.034	0.000	0.318	0.079
ostf1|ENSPMAT00000000013	1.699	15.895	1.825	9.442	9.166	5.389	5.423	2.936	8.695	2.530	10.986
otofb|ENSPMAT00000001654	0.122	0.429	0.212	0.122	0.165	0.089	0.201	0.123	0.421	0.497	0.219
otub1a|ENSPMAT00000006822	17.291	113.505	18.779	49.848	66.175	27.612	20.226	24.280	75.458	52.131	52.639
oxct1b|ENSPMAT00000007167	6.002	33.746	4.284	6.302	7.463	5.368	10.336	6.782	16.079	8.226	9.595
oxt|ENSPMAT00000000263	0.283	0.584	755.282	0.654	0.246	0.053	0.000	0.227	0.825	2274.620	0.879
p2ry8|ENSPMAT00000002423	0.061	1.910	0.131	0.906	0.166	0.244	0.090	0.071	0.338	0.056	0.503
p4hb|ENSPMAT00000010267	24.312	109.640	28.476	83.748	95.792	59.385	43.083	27.845	85.924	73.002	133.339
pa2g4b|ENSPMAT00000000939	20.643	129.702	17.499	92.505	97.794	37.812	17.719	27.627	78.612	57.023	54.788
pabpc4|ENSPMAT00000003122	13.293	107.063	14.290	51.319	84.321	37.832	18.837	27.654	87.673	46.382	80.572
pabpn1|ENSPMAT00000006886	43.087	280.372	95.734	98.382	161.239	88.218	53.616	60.809	169.479	208.873	126.247
pacc1|ENSPMAT00000004231	1.257	6.104	1.037	3.648	3.175	1.704	2.670	2.229	4.321	2.151	5.718
pacs2|ENSPMAT00000007357	3.878	37.117	2.337	5.511	8.122	4.990	7.550	5.891	17.052	7.732	18.805
pafah1b1b|ENSPMAT00000008515	17.348	131.698	12.976	42.668	52.773	25.110	23.144	23.227	57.009	44.472	48.045
pafah1b3|ENSPMAT00000001564	10.188	76.302	10.464	41.669	39.403	18.871	16.066	23.905	36.529	20.143	44.032
paip2b|ENSPMAT00000003787	3.979	20.923	6.303	14.217	9.486	6.230	4.584	4.445	11.262	15.220	15.395
