SeqID	tissues	sham+4days_1	sham+4days_2	SCI+4days_1	SCI+4days_2	SCI+4days_3
PSD2|XM_034779780.1|mRNA	2.314	14.916	14.178	18.406	0.000	3.770
PSD3|XM_034774827.1|mRNA	2.581	17.126	53.237	29.986	40.610	32.584
PSD3|XM_034774828.1|mRNA	0.000	0.205	0.124	1.307	0.000	0.186
PSD3|XM_034774829.1|mRNA	0.000	1.356	0.911	0.680	1.142	1.068
PSD3|XM_034774831.1|mRNA	0.895	3.859	0.000	11.960	0.000	0.000
PSD|XM_034776477.1|mRNA	1.653	1.802	4.972	3.222	3.854	2.269
PSEN1|XM_034769245.1|mRNA	0.325	1.822	5.453	5.381	0.000	2.811
PSEN1|XM_034769246.1|mRNA	1.984	3.101	40.532	9.626	42.784	21.337
PSEN1|XM_034769247.1|mRNA	0.517	3.667	0.022	11.211	0.000	14.762
PSEN2|XM_034764713.1|mRNA	4.349	11.902	80.299	22.994	88.128	58.025
PSENEN|XM_034756765.1|mRNA	5.512	5.253	98.898	8.917	120.272	95.244
PSIP1|XM_034774123.1|mRNA	3.977	0.000	0.000	7.433	0.000	0.007
PSIP1|XM_034774124.1|mRNA	1.625	13.061	8.981	5.289	23.139	5.156
PSIP1|XM_034774125.1|mRNA	0.365	1.182	6.543	4.971	2.660	6.398
PSIP1|XM_034774126.1|mRNA	0.165	11.341	18.276	34.109	0.064	0.274
PSIP1|XM_034774127.1|mRNA	10.904	7.007	0.024	0.045	5.877	19.085
PSIP1|XM_034774129.1|mRNA	1.384	3.920	42.586	10.638	16.431	31.653
PSMA1|XM_034770142.1|mRNA	12.906	17.273	203.830	86.337	256.951	288.168
PSMA2|XM_034761262.1|mRNA	26.063	43.790	227.075	177.173	401.262	364.756
PSMA3|XM_034770141.1|mRNA	24.171	37.809	232.006	149.421	440.374	442.395
PSMA4|XM_034784140.1|mRNA	37.963	42.368	263.533	181.835	405.828	339.840
PSMA5|XM_034767799.1|mRNA	12.605	23.764	125.918	129.639	199.928	196.046
PSMA6|XM_034768743.1|mRNA	11.058	12.651	245.167	55.194	340.607	357.471
PSMA6|XM_034768744.1|mRNA	0.581	0.481	11.336	2.379	22.738	20.836
PSMA7|XM_034787725.1|mRNA	28.225	37.471	219.651	184.011	379.121	326.178
PSMA8|XM_034762802.1|mRNA	1.196	3.855	14.935	5.413	16.850	15.143
PSMB1|XM_034765164.1|mRNA	28.460	42.660	307.847	166.872	426.743	376.050
PSMB2|XM_034753948.1|mRNA	29.584	32.221	224.116	115.908	347.032	323.513
PSMB3|XM_034756252.1|mRNA	7.166	14.239	158.026	53.307	263.856	326.918
PSMB4|XM_034756704.1|mRNA	18.459	33.433	503.039	148.925	688.915	706.828
PSMB7|XM_034751900.1|mRNA	38.455	58.650	211.392	244.396	331.616	318.182
PSMB9|XM_034785138.1|mRNA	0.334	0.197	2.259	0.445	1.515	4.058
PSMC1|XM_034768922.1|mRNA	25.952	31.661	149.958	139.619	234.295	208.533
PSMC3|XM_034769425.1|mRNA	8.203	12.507	0.000	43.708	0.000	40.328
PSMC3|XM_034769427.1|mRNA	0.283	0.810	130.084	3.065	157.897	104.015
PSMC3|XR_004645567.1|transcript	4.999	14.289	60.900	26.940	62.504	71.038
PSMC4|XM_034756657.1|mRNA	20.219	26.802	110.561	70.687	129.348	142.458
PSMC5|XM_034755689.1|mRNA	5.007	8.349	67.112	32.400	101.622	85.030
PSMC6|XM_034768623.1|mRNA	8.393	16.601	114.683	46.883	161.530	146.135
PSMD10|XM_034780558.1|mRNA	6.171	10.475	92.567	32.291	103.666	133.056
PSMD11|XM_034755897.1|mRNA	9.141	11.533	51.469	38.600	62.824	81.845
PSMD11|XM_034755898.1|mRNA	1.719	3.511	18.980	16.138	38.633	29.115
PSMD12|XM_034790096.1|mRNA	18.136	32.051	163.423	133.998	249.945	235.688
PSMD13|XM_034770505.1|mRNA	8.600	13.221	90.299	43.048	135.187	120.672
PSMD14|XM_034785752.1|mRNA	7.111	17.239	95.185	78.998	183.196	152.689
PSMD1|XM_034780945.1|mRNA	9.971	17.365	90.832	68.156	159.599	119.304
PSMD2|XM_034782117.1|mRNA	8.937	11.150	35.157	48.288	63.525	55.087
PSMD3|XM_034755739.1|mRNA	13.703	16.029	108.421	51.971	175.624	156.778
PSMD4|XM_034756633.1|mRNA	14.945	17.285	83.929	79.783	117.321	138.819
PSMD5|XM_034751913.1|mRNA	7.883	16.021	54.372	44.704	73.695	69.488
PSMD6|XM_034777266.1|mRNA	14.045	22.761	141.329	112.613	204.200	203.671
PSMD7|XM_034788510.1|mRNA	13.327	19.137	109.007	98.426	134.242	121.224
PSMD9|XM_034791393.1|mRNA	22.335	31.609	127.587	58.933	115.512	146.497
PSME3IP1|XM_034788408.1|mRNA	29.271	49.122	122.093	115.305	140.509	104.433
PSME3|XM_034756126.1|mRNA	3.575	8.286	47.945	41.867	85.516	68.702
PSME4|XM_034764385.1|mRNA	0.000	0.000	10.241	1.381	0.004	3.136
PSME4|XM_034764386.1|mRNA	2.858	7.459	25.429	23.507	39.636	30.951
PSMF1|XM_034787526.1|mRNA	5.495	6.542	32.013	16.622	21.739	27.101
PSMG1|XM_034752904.1|mRNA	7.550	19.398	93.132	39.121	97.176	93.357
PSMG2|XM_034762577.1|mRNA	0.090	2.717	8.739	0.000	39.233	34.667
PSMG2|XM_034762578.1|mRNA	3.333	6.423	6.270	15.349	0.000	0.000
PSMG2|XM_034762579.1|mRNA	1.482	0.000	21.345	10.806	15.903	23.542
PSMG3|XM_034784727.1|mRNA	2.789	14.221	92.950	26.883	75.764	103.513
PSMG3|XM_034784728.1|mRNA	5.932	0.000	6.229	11.878	5.617	12.586
PSMG4|XM_034762239.1|mRNA	4.896	6.031	25.946	26.769	42.533	45.258
PSPC1|XM_034758800.1|mRNA	3.092	9.073	60.683	19.788	48.877	42.574
PSPC1|XM_034758803.1|mRNA	3.518	16.287	8.197	41.052	5.366	7.991
PSPH|XM_034752798.1|mRNA	1.827	1.372	2.455	0.599	6.587	2.033
PSPH|XM_034752799.1|mRNA	12.782	13.674	71.699	24.437	50.142	53.269
PSTK|XM_034777161.1|mRNA	3.204	8.980	6.681	7.777	21.699	17.611
PSTPIP1|XM_034784613.1|mRNA	1.528	2.293	5.586	4.673	5.166	3.437
PSTPIP1|XM_034784614.1|mRNA	0.000	0.661	8.892	0.000	3.866	8.919
PSTPIP2|XM_034774045.1|mRNA	3.717	7.891	24.374	14.446	17.564	21.155
PTAFR|XM_034754223.1|mRNA	0.336	0.928	0.971	3.420	2.446	3.066
PTAFR|XR_004643619.1|transcript	12.914	37.870	350.653	67.235	282.306	229.320
PTAR1|XM_034773676.1|mRNA	3.205	8.758	26.456	22.610	22.576	29.376
PTBP1|XM_034755537.1|mRNA	5.848	8.406	9.333	40.603	68.157	49.971
PTBP1|XM_034755538.1|mRNA	0.000	1.166	32.759	4.659	7.854	31.168
PTBP2|XM_034780121.1|mRNA	0.874	4.207	10.853	7.034	11.908	9.647
PTBP2|XM_034780122.1|mRNA	1.538	3.265	7.060	8.012	2.232	4.924
PTBP2|XM_034780123.1|mRNA	0.352	0.038	10.735	1.314	11.426	4.331
PTBP2|XM_034780124.1|mRNA	0.623	3.758	6.973	1.502	2.144	2.196
PTBP2|XM_034780125.1|mRNA	0.000	0.227	0.000	0.816	2.407	0.000
PTBP3|XM_034773008.1|mRNA	0.025	4.876	0.947	5.408	13.940	9.791
PTBP3|XM_034773009.1|mRNA	3.695	2.781	34.641	16.469	24.862	33.788
PTCD1|XM_034784621.1|mRNA	4.366	8.449	24.778	16.164	25.878	21.804
PTCD2|XM_034773088.1|mRNA	1.935	4.994	44.518	13.616	37.492	23.713
PTCD2|XM_034773090.1|mRNA	0.209	0.678	0.000	1.341	1.252	0.000
PTCD3|XM_034771364.1|mRNA	3.692	8.172	45.020	26.613	49.344	44.152
PTCH1|XM_034773777.1|mRNA	1.154	9.434	4.583	11.622	5.271	0.970
PTCH1|XM_034773778.1|mRNA	0.473	1.786	34.123	2.692	20.527	19.068
PTCHD1|XM_034755251.1|mRNA	0.141	1.117	6.677	2.280	5.293	5.823
PTCHD3|XM_034759348.1|mRNA	0.035	0.031	0.861	0.035	0.977	0.000
PTCHD4|XM_034766624.1|mRNA	0.351	0.655	3.046	1.271	1.097	2.406
PTCRA|XM_034763969.1|mRNA	0.901	1.634	22.549	3.909	7.051	7.914
PTDSS1|XM_034763331.1|mRNA	2.041	9.379	8.842	15.918	0.000	8.028
PTDSS1|XM_034763332.1|mRNA	1.031	1.916	30.938	7.795	33.051	19.143
PTDSS2|XM_034770460.1|mRNA	1.451	4.727	23.982	12.334	10.280	22.398
PTDSS2|XM_034770461.1|mRNA	3.117	20.279	17.125	10.677	8.658	5.250
PTDSS2|XM_034770462.1|mRNA	1.129	0.000	62.676	0.000	29.342	20.018
PTDSS2|XM_034770463.1|mRNA	7.247	8.337	121.578	29.330	86.526	59.319
PTEN|XM_034776858.1|mRNA	5.848	16.430	59.833	32.953	62.740	52.135
PTER|XM_034760356.1|mRNA	0.000	0.000	0.000	0.776	2.096	2.315
PTER|XM_034760357.1|mRNA	0.401	0.505	0.001	0.935	1.596	2.467
PTER|XM_034760358.1|mRNA	1.653	2.886	19.486	4.794	7.193	10.149
PTGDR|XM_034769787.1|mRNA	0.405	1.426	12.131	2.402	9.310	8.557
PTGER2|XM_034769869.1|mRNA	0.373	3.877	2.323	7.918	3.127	3.641
PTGER3|XM_034779927.1|mRNA	0.400	1.712	8.169	3.221	7.408	7.235
PTGER4|XM_034773565.1|mRNA	0.210	0.593	4.600	2.507	6.809	6.421
PTGES2|XM_034751906.1|mRNA	2.469	6.519	54.673	14.394	52.088	37.683
PTGES|XM_034793908.1|mRNA	0.575	2.295	2.647	3.115	1.401	1.101
PTGFRN|XM_034791892.1|mRNA	0.529	1.347	3.938	8.291	6.524	6.865
PTGFR|XM_034779428.1|mRNA	0.117	0.389	1.975	2.338	1.820	1.743
PTGIS|XM_034787536.1|mRNA	0.000	0.144	0.703	1.549	3.470	1.916
PTGIS|XM_034787537.1|mRNA	2.224	9.100	27.151	17.093	15.933	23.115
PTGR1|XM_034773945.1|mRNA	20.739	1.394	1.188	5.251	22.958	10.976
PTGR1|XM_034773946.1|mRNA	6.128	1.468	11.948	5.165	0.000	17.346
PTGR2|XM_034769210.1|mRNA	0.229	0.685	7.968	1.694	14.286	5.372
PTGR2|XM_034769211.1|mRNA	0.229	0.685	2.656	3.953	0.000	0.000
PTGR2|XM_034769212.1|mRNA	2.580	3.932	13.387	10.217	33.409	28.831
PTGR2|XM_034769213.1|mRNA	0.649	0.189	0.000	1.743	2.881	0.000
PTGR2|XM_034769214.1|mRNA	0.434	0.198	1.064	0.534	0.000	2.545
PTGR2|XM_034769215.1|mRNA	0.258	0.000	0.000	0.000	3.544	2.274
PTGR2|XM_034769216.1|mRNA	0.405	0.000	0.824	1.834	0.000	2.186
PTGS1|XM_034793891.1|mRNA	0.449	0.995	5.293	7.876	15.214	16.627
PTGS2|XM_034780027.1|mRNA	0.159	0.327	0.636	3.039	6.522	2.425
PTH1R|XM_034763841.1|mRNA	0.748	0.940	1.178	2.218	1.133	0.872
PTH2R|XM_034786068.1|mRNA	0.797	1.571	7.363	2.889	1.414	1.555
PTHLH|XM_034784542.1|mRNA	0.000	0.238	2.326	0.356	0.563	12.154
PTHLH|XM_034784565.1|mRNA	0.614	1.304	0.753	13.693	0.000	0.000
PTH|XM_034767305.1|mRNA	0.076	0.337	2.931	12.245	5.735	4.661
PTK2B|XM_034766798.1|mRNA	2.562	1.086	0.805	0.009	0.730	0.001
PTK2|XM_034763672.1|mRNA	0.000	0.031	0.000	1.046	0.000	0.000
PTK2|XM_034763673.1|mRNA	2.573	11.697	19.367	28.253	14.775	17.151
PTK2|XM_034763675.1|mRNA	0.253	1.638	6.454	1.513	11.768	4.348
PTK2|XM_034763676.1|mRNA	1.307	0.014	1.742	0.260	4.074	0.000
PTK2|XM_034763678.1|mRNA	1.039	0.559	0.000	7.328	0.000	0.000
PTK2|XM_034763679.1|mRNA	0.000	2.036	0.000	6.033	0.000	0.000
PTK2|XM_034763681.1|mRNA	0.526	1.766	69.145	2.022	37.553	32.529
PTK2|XM_034763682.1|mRNA	0.021	8.063	25.825	10.206	16.031	18.616
PTK6|XM_034787902.1|mRNA	0.000	0.090	0.154	2.149	1.163	1.062
PTK7|XM_034764001.1|mRNA	0.689	1.667	5.992	4.822	12.142	13.464
PTMA|XM_034781609.1|mRNA	83.555	116.262	131.284	376.533	142.484	202.951
PTMA|XM_034781610.1|mRNA	128.793	171.421	185.399	516.760	301.678	297.023
PTMA|XM_034781611.1|mRNA	10.412	15.264	25.592	30.587	58.810	0.000
PTMA|XM_034781612.1|mRNA	9.299	13.268	0.000	66.566	0.371	46.413
PTMS|XM_034757387.1|mRNA	39.193	44.030	71.081	104.369	39.685	74.857
PTN|XM_034779758.1|mRNA	19.531	110.726	80.173	201.552	29.857	59.480
PTN|XM_034779767.1|mRNA	10.300	24.030	60.321	28.676	24.121	3.401
PTN|XM_034779777.1|mRNA	0.172	1.753	14.285	2.148	0.000	15.275
PTP4A1|XM_034766240.1|mRNA	19.932	60.417	308.020	173.898	355.364	296.091
PTP4A1|XM_034766241.1|mRNA	6.594	17.678	85.346	46.067	81.430	59.876
PTP4A2|XM_034754059.1|mRNA	1.519	0.327	0.000	6.812	4.086	22.565
PTP4A2|XM_034754060.1|mRNA	0.764	0.000	1.111	1.523	2.740	3.027
PTP4A2|XM_034754061.1|mRNA	5.373	8.294	31.196	27.708	43.157	27.448
PTP4A3|XM_034763693.1|mRNA	0.779	1.423	0.000	2.074	0.000	5.731
PTP4A3|XM_034763698.1|mRNA	0.000	0.657	0.000	0.000	0.000	0.616
PTP4A3|XM_034763699.1|mRNA	0.000	0.000	6.881	3.658	5.150	0.000
PTP4A3|XM_034763700.1|mRNA	0.444	1.444	2.338	5.768	1.442	2.020
PTPA|XM_034793699.1|mRNA	6.412	10.151	44.068	20.830	6.394	44.777
PTPA|XM_034793700.1|mRNA	0.000	0.785	13.066	0.000	48.789	1.968
PTPDC1|XM_034776501.1|mRNA	1.646	10.267	24.756	19.125	10.041	1.842
PTPDC1|XM_034776503.1|mRNA	1.489	4.580	51.470	3.235	41.176	28.380
PTPDC1|XM_034776504.1|mRNA	0.000	1.060	6.664	1.553	0.000	9.439
PTPMT1|XM_034769438.1|mRNA	1.592	2.293	24.846	2.978	23.780	17.054
PTPN11|XM_034790871.1|mRNA	1.429	6.189	28.188	8.666	14.013	30.934
PTPN11|XM_034790872.1|mRNA	1.868	4.806	38.132	30.749	53.711	29.558
PTPN12|XM_034765924.1|mRNA	1.747	4.719	19.310	13.935	26.811	21.357
PTPN12|XM_034765933.1|mRNA	0.087	0.435	1.201	0.475	0.754	0.692
PTPN12|XM_034765942.1|mRNA	0.000	0.542	0.000	0.817	0.000	2.342
PTPN12|XM_034765951.1|mRNA	0.097	0.000	1.303	0.000	1.241	0.000
PTPN12|XM_034765961.1|mRNA	0.926	1.181	10.767	3.401	11.711	10.684
PTPN13|XM_034771548.1|mRNA	0.423	0.802	4.048	5.735	3.152	0.000
PTPN13|XM_034771550.1|mRNA	0.010	0.000	0.145	2.054	0.838	0.386
PTPN13|XM_034771553.1|mRNA	0.000	0.000	0.000	0.676	0.000	3.170
PTPN13|XM_034771554.1|mRNA	0.000	0.345	2.822	1.760	1.217	7.750
PTPN13|XM_034771555.1|mRNA	0.098	1.346	1.599	0.000	8.208	3.323
PTPN14|XM_034764560.1|mRNA	0.345	0.067	4.936	4.564	6.705	2.596
PTPN14|XM_034764562.1|mRNA	0.518	1.327	0.005	1.172	0.000	3.830
PTPN14|XM_034764563.1|mRNA	0.058	0.074	0.574	0.498	0.535	0.434
PTPN14|XM_034764564.1|mRNA	0.000	2.264	3.386	0.373	0.000	0.006
PTPN18|XM_034792458.1|mRNA	1.267	0.087	0.000	0.000	0.579	0.632
PTPN1|XM_034787137.1|mRNA	0.036	1.541	0.002	16.814	0.000	2.662
PTPN1|XM_034787138.1|mRNA	0.341	0.476	3.398	1.393	0.000	5.871
PTPN1|XM_034787139.1|mRNA	0.000	0.341	1.023	0.000	2.049	0.000
PTPN1|XM_034787142.1|mRNA	0.260	0.000	0.000	1.895	0.000	5.218
PTPN1|XM_034787144.1|mRNA	3.516	5.938	26.367	3.763	40.755	34.095
PTPN20|XM_034777695.1|mRNA	0.177	0.317	0.792	0.177	1.186	0.326
PTPN21|XM_034769402.1|mRNA	0.916	0.186	0.000	4.999	0.000	0.000
PTPN21|XM_034769403.1|mRNA	0.003	0.000	0.000	0.008	0.000	1.376
PTPN21|XM_034769404.1|mRNA	0.000	0.775	4.020	0.000	0.000	0.000
PTPN21|XM_034769405.1|mRNA	0.000	2.580	0.003	3.786	4.323	2.742
PTPN22|XM_034770620.1|mRNA	0.292	0.127	0.000	0.849	0.000	1.687
PTPN22|XM_034770621.1|mRNA	0.000	0.433	1.402	0.205	3.067	3.251
PTPN23|XM_034759729.1|mRNA	0.590	0.807	3.099	3.007	4.460	4.079
PTPN2|XM_034762574.1|mRNA	1.491	1.183	11.688	3.310	47.848	34.389
PTPN2|XM_034762575.1|mRNA	6.828	6.205	29.116	26.547	28.121	56.193
PTPN2|XM_034762576.1|mRNA	0.000	0.000	3.292	3.570	3.004	5.441
PTPN3|XM_034761380.1|mRNA	1.994	2.331	1.894	3.462	3.606	5.160
PTPN3|XM_034761382.1|mRNA	0.000	0.000	0.001	0.000	2.812	0.005
PTPN3|XM_034761383.1|mRNA	0.000	0.031	1.086	0.494	6.290	0.384
PTPN3|XM_034761384.1|mRNA	0.396	0.639	1.044	1.907	1.326	2.438
PTPN3|XM_034761385.1|mRNA	0.000	3.451	11.691	6.305	0.000	3.231
PTPN4|XM_034785419.1|mRNA	0.262	0.391	1.624	0.000	2.027	0.000
PTPN4|XM_034785420.1|mRNA	0.000	0.000	1.809	0.000	1.359	0.761
PTPN4|XM_034785421.1|mRNA	0.001	1.449	0.000	3.175	0.000	1.157
PTPN4|XM_034785422.1|mRNA	2.135	8.230	28.069	13.075	15.223	19.035
PTPN6|XM_034787106.1|mRNA	1.459	2.001	3.527	14.333	20.662	31.761
PTPN7|XM_034767602.1|mRNA	0.000	0.033	0.687	1.121	0.000	16.432
PTPN9|XM_034783495.1|mRNA	1.838	3.670	6.987	12.036	13.193	9.971
PTPRA|XM_034771308.1|mRNA	3.418	10.796	51.889	38.976	73.125	62.632
PTPRB|XM_034771414.1|mRNA	1.426	0.274	0.716	1.308	0.000	0.000
PTPRB|XM_034771423.1|mRNA	0.000	0.269	0.000	0.735	0.000	0.595
PTPRB|XM_034771432.1|mRNA	0.244	3.606	3.679	4.679	1.874	2.134
PTPRCAP|XM_034767714.1|mRNA	0.338	1.203	4.848	2.698	6.701	10.918
PTPRC|XM_034780075.1|mRNA	2.958	2.812	8.761	14.691	20.416	24.073
PTPRD|XM_034773574.1|mRNA	0.345	8.320	33.846	8.940	15.662	12.532
PTPRD|XM_034773595.1|mRNA	0.612	1.847	0.000	0.436	0.000	0.000
PTPRD|XM_034773596.1|mRNA	0.004	0.801	0.000	1.368	0.000	0.000
PTPRD|XM_034773600.1|mRNA	0.000	0.047	0.000	3.045	0.000	0.000
PTPRD|XM_034773604.1|mRNA	0.611	2.260	0.036	6.597	0.000	0.000
PTPRD|XM_034773605.1|mRNA	0.000	0.002	7.083	2.964	0.000	3.058
PTPRD|XM_034773607.1|mRNA	0.000	0.491	0.001	0.775	0.000	0.000
PTPRD|XM_034773613.1|mRNA	0.389	1.190	2.280	1.559	0.000	0.000
PTPRD|XM_034773616.1|mRNA	0.000	1.060	6.835	0.608	1.229	1.755
PTPRD|XM_034773622.1|mRNA	0.004	5.850	18.331	6.361	13.953	0.627
PTPRD|XM_034773623.1|mRNA	0.811	0.000	1.103	0.018	0.358	11.596
PTPRD|XM_034773624.1|mRNA	0.395	10.703	12.791	7.520	11.848	8.877
PTPRD|XM_034773625.1|mRNA	0.000	0.026	2.200	0.000	0.000	0.939
PTPRE|XM_034776552.1|mRNA	0.000	0.560	0.000	2.140	0.067	0.319
PTPRE|XM_034776553.1|mRNA	1.580	3.808	17.653	5.080	17.679	7.956
PTPRE|XM_034776554.1|mRNA	0.000	0.002	2.164	0.000	3.430	1.849
PTPRE|XM_034776555.1|mRNA	0.000	0.000	0.000	3.171	0.000	0.000
PTPRE|XM_034776556.1|mRNA	0.000	0.239	6.576	0.169	0.000	4.863
PTPRF|XM_034778793.1|mRNA	1.445	1.112	0.278	0.088	0.044	0.000
PTPRF|XM_034778796.1|mRNA	0.009	1.106	0.001	1.210	2.748	0.000
PTPRF|XM_034778797.1|mRNA	1.113	1.614	4.824	0.614	0.026	5.135
PTPRF|XM_034778799.1|mRNA	0.007	1.607	0.016	8.521	1.692	0.000
PTPRF|XM_034778801.1|mRNA	1.580	0.928	9.702	7.119	0.056	1.067
PTPRF|XM_034778804.1|mRNA	0.298	0.931	0.000	0.023	4.257	0.000
PTPRF|XM_034778805.1|mRNA	0.224	1.375	0.002	0.177	2.568	4.029
PTPRG|XM_034776327.1|mRNA	1.083	2.331	12.594	4.839	5.049	14.180
PTPRG|XM_034776328.1|mRNA	0.273	5.820	0.278	13.376	10.505	0.015
PTPRG|XM_034776329.1|mRNA	1.040	5.514	42.339	13.553	26.013	33.176
PTPRG|XM_034776330.1|mRNA	0.169	0.380	0.033	1.825	2.367	0.000
PTPRG|XM_034776331.1|mRNA	0.619	0.346	4.410	1.797	5.678	0.000
PTPRJ|XM_034768768.1|mRNA	2.399	1.916	5.965	5.752	8.830	10.665
PTPRK|XM_034765703.1|mRNA	0.349	0.858	2.781	0.399	0.000	0.000
PTPRK|XM_034765704.1|mRNA	0.000	0.000	0.179	2.376	0.000	0.010
PTPRK|XM_034765705.1|mRNA	0.424	1.528	0.000	0.868	0.000	0.101
PTPRK|XM_034765706.1|mRNA	0.000	0.330	0.074	0.000	5.543	0.647
PTPRK|XM_034765710.1|mRNA	0.009	0.000	0.057	0.000	0.000	1.350
PTPRK|XM_034765711.1|mRNA	0.877	0.000	7.584	0.000	0.000	6.679
PTPRK|XM_034765712.1|mRNA	0.328	0.003	0.053	1.677	0.000	0.018
PTPRK|XM_034765713.1|mRNA	0.000	1.207	5.115	2.363	0.072	0.000
PTPRK|XM_034765714.1|mRNA	0.000	2.896	9.391	4.242	9.015	3.195
PTPRM|XM_034762635.1|mRNA	0.786	3.587	12.413	6.112	0.000	0.000
PTPRM|XM_034762637.1|mRNA	0.000	0.346	3.748	0.024	0.000	8.998
PTPRM|XM_034762638.1|mRNA	0.043	0.358	0.016	3.882	0.000	0.000
PTPRM|XM_034762640.1|mRNA	0.985	3.854	9.975	3.468	20.097	1.847
PTPRM|XM_034762642.1|mRNA	0.053	0.376	2.446	2.171	0.000	4.556
PTPRN2|XM_034760012.1|mRNA	12.819	42.379	116.787	56.228	73.433	52.879
PTPRN|XM_034786049.1|mRNA	0.000	0.265	0.457	0.287	0.000	0.311
PTPRN|XM_034786050.1|mRNA	1.304	1.560	22.276	4.565	34.840	21.262
PTPRO|XM_034781855.1|mRNA	1.341	3.993	23.334	9.545	19.165	24.444
PTPRO|XM_034781863.1|mRNA	0.436	2.320	1.958	3.997	5.264	0.000
PTPRQ|XM_034764828.1|mRNA	0.041	0.058	0.078	0.459	0.386	0.426
PTPRR|XM_034771448.1|mRNA	3.361	9.220	47.253	12.420	36.287	22.321
PTPRS|XM_034755294.1|mRNA	0.000	0.783	0.000	0.588	0.261	0.000
PTPRS|XM_034755296.1|mRNA	0.586	4.586	0.000	7.724	0.216	0.000
PTPRS|XM_034755298.1|mRNA	0.682	2.440	0.000	5.077	1.226	0.000
PTPRS|XM_034755299.1|mRNA	0.399	1.227	4.890	4.949	0.000	2.834
PTPRS|XM_034755300.1|mRNA	0.465	0.647	0.000	3.241	0.000	3.111
PTPRS|XM_034755301.1|mRNA	2.414	10.309	27.006	17.157	18.355	11.866
PTPRT|XM_034787359.1|mRNA	0.383	0.570	1.326	3.781	9.790	6.432
PTPRT|XM_034787360.1|mRNA	0.000	0.579	0.000	1.926	0.000	0.000
PTPRT|XM_034787364.1|mRNA	0.581	5.410	8.829	9.275	0.097	0.862
PTPRT|XM_034787365.1|mRNA	0.000	2.010	2.067	0.923	0.000	0.000
PTPRU|XM_034753847.1|mRNA	0.437	0.817	0.000	3.507	0.000	0.000
PTPRU|XM_034753848.1|mRNA	0.578	1.228	0.005	0.955	0.004	0.000
PTPRU|XM_034753849.1|mRNA	0.371	1.340	0.091	2.954	0.068	0.000
PTPRU|XM_034753850.1|mRNA	0.492	2.012	6.757	0.793	4.153	2.728
PTPRZ1|XM_034768527.1|mRNA	8.282	23.671	146.290	53.901	91.950	114.580
PTRH1|XM_034793641.1|mRNA	0.255	0.000	0.996	0.000	1.291	1.593
PTRH1|XM_034793642.1|mRNA	0.175	0.505	1.524	1.260	0.000	0.519
PTRH2|XM_034752255.1|mRNA	0.000	0.000	11.662	5.245	0.000	12.575
PTRH2|XM_034752256.1|mRNA	0.344	1.059	1.741	3.145	0.000	11.062
PTRH2|XM_034752258.1|mRNA	2.716	3.034	29.555	2.047	33.920	28.100
PTRHD1|XM_034766778.1|mRNA	2.075	5.985	29.303	10.867	24.879	20.027
PTS|XM_034754903.1|mRNA	14.687	21.064	212.438	44.092	94.699	133.571
PTTG1IP|XM_034781717.1|mRNA	6.821	14.014	70.046	31.927	57.910	69.651
PTTG1|XM_034779305.1|mRNA	0.534	0.610	4.794	5.779	17.326	21.902
PTX3|XM_034782305.1|mRNA	0.066	0.709	4.827	26.136	23.215	40.673
PUDP|XM_034757409.1|mRNA	1.925	2.766	21.998	9.664	27.186	22.335
PUF60|XM_034759609.1|mRNA	16.619	17.278	62.792	66.739	72.473	92.117
PUM1|XM_034754326.1|mRNA	1.579	0.365	33.902	7.015	11.748	13.758
PUM1|XM_034754327.1|mRNA	0.359	1.235	0.020	3.131	22.549	0.067
PUM1|XM_034754328.1|mRNA	0.000	0.176	10.796	1.709	3.667	1.929
PUM1|XM_034754329.1|mRNA	0.010	1.040	0.000	5.313	3.242	11.075
PUM1|XM_034754330.1|mRNA	1.260	4.515	4.486	8.631	6.232	23.271
PUM1|XM_034754331.1|mRNA	0.000	0.502	0.000	1.288	1.005	1.555
PUM1|XM_034754332.1|mRNA	0.000	2.194	1.402	2.100	1.934	3.310
PUM1|XM_034754333.1|mRNA	0.000	0.596	0.006	0.745	7.045	0.009
PUM2|XM_034766571.1|mRNA	0.000	1.403	0.000	2.120	3.246	4.227
PUM2|XM_034766572.1|mRNA	1.458	4.545	21.750	12.563	25.058	28.524
PUM2|XM_034766573.1|mRNA	0.000	0.824	0.000	0.753	0.529	0.683
PUM2|XM_034766574.1|mRNA	1.513	2.812	8.214	4.884	4.725	5.220
PUM2|XM_034766575.1|mRNA	1.529	3.073	0.927	11.408	0.704	0.000
PUM3|XM_034773762.1|mRNA	1.158	1.527	7.057	6.896	10.348	7.206
PUM3|XM_034773763.1|mRNA	1.066	1.916	0.000	0.000	0.000	0.000
PUM3|XM_034773764.1|mRNA	2.273	6.684	5.674	23.968	7.855	17.181
PUM3|XM_034773765.1|mRNA	0.000	0.000	5.674	0.000	7.855	0.000
PURA|XM_034778374.1|mRNA	5.501	14.371	73.152	41.160	87.247	68.852
PURB|XM_034761634.1|mRNA	2.410	6.840	34.692	14.628	40.103	40.988
PURG|XM_034771200.1|mRNA	0.551	1.978	20.797	3.698	13.256	12.724
PURG|XR_004645813.1|transcript	0.971	3.919	15.413	6.046	11.952	6.132
PUS10|XM_034764276.1|mRNA	2.036	4.601	17.169	7.570	14.885	12.638
