SeqID	0dpa_1	0dpa_2	0dpa_3	1dpa_1	1dpa_2	1dpa_3	3dpa_1	3dpa_2	3dpa_3
ptk7|rna49538|gene24954|Level=1	14.900	24.602	9.778	21.116	23.389	26.470	41.578	35.577	33.585
ptmap12|rna6613|gene2017|Level=1	306.749	236.573	222.978	410.210	407.611	514.653	1217.710	929.032	1065.880
ptma|rna17934|gene5529|Level=1	897.151	873.128	829.483	784.815	761.353	782.279	1206.510	1026.620	1114.600
ptn|rna60310|gene31787|Level=1	235.587	398.878	174.757	159.063	131.970	155.987	101.520	144.475	86.873
ptp4a1|rna54539|gene28138|Level=1	92.273	108.848	111.776	115.290	116.752	131.398	69.743	88.231	89.073
ptp4a2|rna20965|gene6486|Level=1	39.013	43.377	48.150	88.305	93.898	97.583	56.275	59.037	70.841
ptp4a3|rna41047|gene19719|Level=1	9.601	14.973	9.943	46.173	52.274	57.147	25.673	36.428	30.105
ptpa|rna35326|gene15970|Level=1	40.127	41.680	35.546	49.152	46.477	43.154	37.473	35.871	36.026
ptpdc1|rna55600|gene28747|Level=1	1.925	2.943	1.189	3.262	2.979	3.175	2.229	3.331	2.038
ptpn11b|rna40400|gene19304|Level=1	8.186	11.585	7.908	10.277	11.708	12.877	5.865	6.623	6.226
ptpn11|rna11181|gene3409|Level=1	3.793	4.221	3.569	6.622	5.097	6.341	8.849	8.534	6.986
ptpn12|rna20032|gene6197|Level=1	7.539	11.295	7.970	12.488	12.384	15.495	12.864	13.114	13.287
ptpn13|rna56670|gene29438|Level=1	10.297	13.118	8.976	8.428	7.322	9.249	13.207	13.735	10.247
ptpn14|rna47358|gene23665|Level=1	2.940	4.739	2.322	3.447	2.985	3.729	9.064	7.847	7.750
ptpn18|rna51566|gene26261|Level=2	11.789	5.234	16.702	8.421	9.133	9.780	16.332	14.706	13.054
ptpn1|rna11552|gene3520|Level=1	14.746	17.709	16.025	25.549	25.298	24.942	33.818	24.828	32.324
ptpn21|rna49335|gene24805|Level=1	4.011	6.028	4.289	4.416	4.386	5.635	7.631	9.152	6.991
ptpn22-like.2|rna28873|gene9781|Level=1	30.611	50.137	27.908	29.999	37.092	42.251	36.380	48.708	39.444
ptpn22|rna41289|gene19861|Level=1	0.772	1.628	0.645	2.041	1.565	1.693	0.637	1.256	0.691
ptpn23|rna17950|gene5535|Level=1	6.553	10.235	5.097	9.331	9.116	9.410	7.314	8.894	6.148
ptpn2|rna15674|gene4805|Level=1	19.914	26.694	17.643	27.967	31.669	34.510	40.992	44.678	40.265
ptpn3|rna55841|gene28911|Level=1	7.234	12.080	7.175	5.680	7.070	8.060	4.700	6.093	5.337
ptpn4|rna58008|gene30297|Level=1	7.603	10.006	4.687	7.987	7.141	6.689	6.134	8.646	4.781
ptpn6|rna10582|gene3225|Level=1	6.499	11.094	10.044	16.931	13.412	12.336	6.788	14.322	9.823
ptpn6|rna46465|gene23087|Level=2	0.221	0.452	0.363	0.665	0.407	0.835	0.369	0.666	0.313
ptpn9l|rna10731|gene3274|Level=1	14.507	18.206	13.952	16.035	16.305	20.168	18.790	19.223	18.861
ptpn9|rna1326|gene425|Level=1	28.458	42.789	25.772	21.180	23.824	27.967	12.264	20.486	13.680
ptpra|rna40928|gene19639|Level=1	35.285	47.230	24.995	77.870	80.382	92.424	54.132	62.172	52.593
ptpra|rna58466|gene30557|Level=2	3.266	5.516	2.401	5.351	4.175	4.280	2.344	4.199	2.473
ptprb|rna54352|gene28009|Level=1	5.354	5.199	4.518	3.192	2.896	4.295	1.404	3.259	1.341
ptprc|rna16586|gene5096|Level=1	3.426	5.546	3.875	7.314	5.606	5.286	2.344	5.457	3.139
ptprd|rna43136|gene21003|Level=1	4.347	5.036	3.730	1.775	1.309	1.549	3.345	3.282	1.670
ptprd|rna49738|gene25080|Level=1	24.945	32.306	20.964	11.533	12.068	13.660	21.517	23.899	15.899
ptpre|rna49413|gene24861|Level=1	6.073	16.195	5.755	8.157	8.829	7.798	2.678	4.520	3.082
ptprf|rna44181|gene21623|Level=1	65.021	70.715	53.600	44.846	51.118	64.641	45.833	64.201	51.134
ptprg|rna52777|gene27030|Level=1	15.018	26.927	12.557	17.042	19.770	22.519	13.778	17.785	17.476
ptprg|rna59588|gene31316|Level=2	8.744	13.820	5.609	10.848	9.539	9.568	5.255	6.810	4.814
ptprh|rna47326|gene23650|Level=1	0.951	1.427	0.987	0.702	0.564	0.663	2.373	1.195	2.025
ptprh|rna48226|gene24197|Level=2	0.385	0.364	1.129	0.209	0.300	0.565	2.656	3.862	3.870
ptprj|rna40790|gene19539|Level=2	0.000	0.000	0.094	0.000	0.046	0.046	0.104	0.557	0.230
ptprj|rna56553|gene29363|Level=1	2.172	1.757	2.874	0.567	1.212	1.300	6.364	7.942	5.563
ptprk|rna54226|gene27925|Level=2	0.154	0.368	0.182	0.075	0.702	0.176	0.299	0.536	0.665
ptprk|rna63678|gene33799|Level=1	13.197	19.828	10.225	7.912	8.286	9.077	20.259	18.320	18.715
ptprm|rna58985|gene30901|Level=1	11.092	13.100	8.402	4.867	5.764	6.458	1.547	2.868	1.832
ptprn2|rna23582|gene7293|Level=1	26.268	38.083	22.671	17.533	19.778	21.444	2.228	8.164	5.622
ptprn|rna46744|gene23265|Level=1	56.997	77.136	36.316	62.131	61.275	52.901	3.756	16.670	9.954
ptpro|rna52646|gene26953|Level=1	11.209	17.985	7.987	17.204	18.459	20.156	1.990	9.439	4.473
ptprr|rna49696|gene25052|Level=1	20.396	31.236	17.429	12.371	12.894	12.635	1.720	4.353	3.084
ptprs|rna29249|gene10153|Level=1	51.054	74.775	36.520	48.082	62.136	60.905	51.922	67.824	41.824
ptprs|rna30338|gene11223|Level=1	53.666	81.007	40.886	49.712	62.288	71.551	51.604	69.333	50.513
ptprs|rna31627|gene12500|Level=1	33.049	40.294	28.776	36.041	38.193	31.414	33.054	41.047	27.860
ptprs|rna32038|gene12906|Level=1	88.195	116.628	64.142	62.531	83.824	105.730	70.451	118.745	71.320
ptprs|rna60362|gene31820|Level=1	20.925	24.836	16.396	21.662	19.940	21.047	21.723	25.552	14.229
ptprt|rna63960|gene33968|Level=1	13.974	30.231	11.652	14.906	17.523	15.263	1.541	4.254	2.756
ptpru|rna60491|gene31897|Level=1	9.485	17.781	8.652	7.556	7.379	8.262	13.999	11.328	13.971
ptprz1|rna44438|gene21786|Level=1	36.414	38.174	30.507	24.767	26.713	30.439	28.949	32.180	28.161
ptrh1|rna22149|gene6861|Level=1	5.080	5.595	3.642	4.740	4.893	4.647	6.720	6.157	5.553
ptrh2|rna14705|gene4517|Level=1	14.862	13.266	16.410	25.724	28.992	26.653	27.061	26.852	29.362
ptrhd1|rna38841|gene18223|Level=1	3.890	4.998	3.902	18.344	15.489	15.735	23.302	19.330	19.209
pts|rna50508|gene25577|Level=1	14.712	19.252	14.190	9.625	11.054	11.887	9.333	11.846	11.409
pttg1ip.1|rna8030|gene2419|Level=1	50.256	65.603	56.590	37.996	39.431	44.461	53.185	65.159	59.053
pttg1ip2|rna50549|gene25603|Level=1	40.429	51.368	38.010	44.546	45.337	51.174	30.100	38.918	32.717
pttg1|rna39211|gene18468|Level=2	9.608	2.412	6.003	9.456	11.023	10.556	51.383	30.904	46.300
ptx3|rna60399|gene31840|Level=1	27.641	52.042	45.295	81.248	54.432	79.115	139.869	65.926	72.371
ptx4|rna60798|gene32094|Level=1	0.529	0.581	1.186	1.163	0.286	0.459	2.226	0.933	0.796
pudp|rna40830|gene19565|Level=1	11.852	12.898	11.952	16.984	17.894	20.403	16.020	16.195	15.196
puf60|rna63602|gene33753|Level=1	49.997	53.028	36.547	65.162	62.326	58.683	73.149	66.359	62.445
pum1|rna20003|gene6189|Level=1	37.286	40.021	34.021	52.465	46.386	54.365	58.542	58.895	52.878
pum2|rna47040|gene23469|Level=1	10.702	14.876	8.699	13.885	13.009	14.221	14.841	15.882	12.599
pum3|rna3891|gene1217|Level=1	33.490	35.572	30.283	63.977	65.614	68.237	73.494	62.545	61.368
pura|rna25881|gene8011|Level=1	30.965	35.404	25.469	35.411	34.198	37.782	33.841	31.521	30.304
purb|rna58454|gene30549|Level=1	8.109	12.079	4.688	12.351	6.804	8.181	9.966	10.598	5.205
purg|rna60570|gene31960|Level=1	1.612	1.016	1.199	0.958	0.758	0.990	0.838	1.115	0.638
pus10|rna9666|gene2951|Level=1	5.430	5.414	4.846	8.458	7.572	9.047	10.928	10.707	11.216
pus1|rna23494|gene7267|Level=1	2.249	1.863	1.537	6.486	7.255	7.411	6.231	6.156	6.725
pus1|rna3032|gene947|Level=2	1.326	0.907	0.964	2.585	2.127	2.195	3.528	3.046	3.721
pus3|rna12277|gene3753|Level=1	4.739	4.586	4.197	10.516	9.613	10.552	10.121	11.191	10.898
pus7l|rna14466|gene4440|Level=1	4.775	5.662	4.296	11.919	12.160	14.978	10.682	10.602	11.111
pus7|rna17603|gene5431|Level=1	9.578	10.834	9.639	18.040	18.368	22.519	21.036	18.174	18.934
pusl1|rna57272|gene29838|Level=1	2.239	2.709	1.975	1.926	1.946	2.208	9.657	5.600	4.960
pvalb|rna9482|gene2892|Level=1	11.052	35.458	9.456	13.516	13.015	7.310	0.173	0.775	1.057
pwp1|rna9287|gene2821|Level=1	7.368	8.317	7.072	36.071	34.908	37.652	19.080	19.086	21.055
pwp2|rna24439|gene7591|Level=1	5.876	6.432	5.077	24.416	23.754	23.631	24.346	23.963	19.514
pwwp2a|rna19751|gene6114|Level=1	12.469	19.449	9.462	13.794	14.369	14.916	12.170	13.846	12.360
pwwp2b|rna54429|gene28059|Level=1	4.434	5.017	3.909	6.093	5.552	6.613	3.880	4.389	4.659
pwwp3a|rna56652|gene29429|Level=1	11.337	14.890	9.837	10.796	11.287	11.579	17.877	18.672	16.476
pxdc1|rna59445|gene31216|Level=1	7.724	12.205	6.701	8.762	7.696	8.639	8.832	8.161	8.351
pxdn|rna39107|gene18390|Level=1	3.153	6.409	3.012	4.878	4.235	5.237	22.243	11.436	23.080
pxk|rna44888|gene22066|Level=1	12.385	18.221	8.855	20.079	18.522	20.000	11.072	15.451	10.391
pxmp2|rna10961|gene3348|Level=1	16.686	17.146	14.765	19.013	17.797	21.797	29.693	26.715	26.091
pxmp4|rna21213|gene6569|Level=1	10.210	14.538	9.757	10.079	9.985	10.390	10.817	11.368	11.259
pxn|rna1809|gene583|Level=1	13.101	16.016	13.140	18.279	15.470	17.198	28.137	24.093	26.004
pxylp1|rna26175|gene8105|Level=1	4.106	5.806	3.581	4.311	3.818	4.883	8.623	7.216	7.794
pycard|rna37345|gene17297|Level=2	1.423	1.516	2.105	2.917	1.840	1.534	7.482	7.367	14.933
pycard|rna45816|gene22686|Level=2	1.725	1.833	1.550	1.284	1.747	1.533	0.770	0.726	0.720
pycard|rna5613|gene1714|Level=1	5.227	3.212	5.995	13.751	17.088	13.023	52.228	32.893	63.328
pycr1|rna17309|gene5337|Level=1	22.133	21.283	19.595	40.144	37.715	50.347	46.991	46.576	47.325
pycr3|rna18840|gene5823|Level=1	3.086	3.115	2.111	9.111	6.966	7.833	7.457	6.478	5.684
pygb|rna5756|gene1760|Level=1	7.814	5.147	13.696	102.208	12.476	13.470	8.747	7.564	6.372
pygl-like.1|rna19614|gene6079|Level=1	2.345	0.206	0.008	1.899	0.000	0.000	2.471	0.000	7.108
pygl|rna46961|gene23419|Level=1	16.259	24.599	18.636	28.173	21.944	21.028	16.069	18.224	17.593
pygm|rna40338|gene19256|Level=1	188.342	226.970	166.824	152.500	151.895	141.558	44.520	66.002	50.482
pygo1|rna53173|gene27275|Level=1	1.319	1.920	1.504	1.602	1.376	1.569	2.290	2.145	2.620
pym1|rna14126|gene4331|Level=1	7.250	9.780	6.544	9.972	10.209	11.955	12.817	12.261	12.963
pyroxd1|rna58213|gene30403|Level=1	6.885	8.584	6.877	8.612	9.298	9.062	12.215	10.482	7.424
pyroxd2|rna41286|gene19858|Level=1	1.157	0.709	2.042	0.884	0.658	0.800	2.930	2.371	4.241
pyurf|rna50419|gene25518|Level=1	27.324	26.056	28.567	34.848	33.461	36.531	30.606	31.229	33.931
pyy|rna16976|gene5224|Level=1	2.958	6.434	3.057	6.040	14.354	6.770	0.052	0.509	1.950
pzp|rna37802|gene17591|Level=2	0.526	0.406	0.266	0.358	0.350	0.530	1.144	0.711	0.888
pzp|rna63030|gene33432|Level=2	1.057	1.373	1.134	2.037	2.439	2.183	0.949	1.872	0.188
qars1|rna9286|gene2820|Level=1	82.555	106.421	83.002	95.866	97.810	100.070	129.728	123.258	118.247
qdpr|rna23562|gene7288|Level=1	42.998	50.523	40.300	46.089	48.437	44.763	36.315	34.252	34.900
qki|rna23545|gene7285|Level=1	57.907	84.156	57.764	52.418	47.766	63.835	55.494	62.967	55.342
qpctl|rna25893|gene8015|Level=1	4.278	3.031	3.298	7.689	7.320	8.801	9.953	8.789	8.629
qpct|rna53453|gene27458|Level=2	35.812	32.310	40.907	75.848	86.629	93.136	25.881	35.051	33.930
qpct|rna61565|gene32533|Level=1	21.125	34.483	20.735	50.190	62.310	50.127	16.457	19.233	25.182
qrfprl2.2|rna43199|gene21041|Level=1	1.607	1.790	1.394	0.976	1.048	1.078	0.579	0.792	0.265
qrfpr|rna15727|gene4825|Level=2	0.467	0.406	0.445	0.541	0.395	0.459	0.978	0.744	0.688
qrfpr|rna23419|gene7245|Level=1	0.628	0.613	0.649	0.501	0.334	0.411	0.713	0.683	0.683
qrfp|rna39223|gene18477|Level=1	0.506	0.402	0.744	3.040	2.586	3.018	0.708	1.658	0.363
qrich1l2|rna40568|gene19397|Level=1	6.855	7.762	4.049	6.092	5.490	4.707	5.182	6.226	4.201
qrich1l|rna10309|gene3150|Level=1	10.671	12.290	10.347	11.733	12.169	14.653	12.903	12.985	13.291
qrich1|rna17421|gene5375|Level=1	9.232	12.519	8.687	12.164	11.957	14.123	15.866	16.283	15.787
qrich2|rna162|gene55|Level=1	0.452	0.684	0.472	0.447	0.554	0.497	0.426	0.622	0.587
qrich2|rna56709|gene29462|Level=2	0.247	0.265	0.277	0.264	0.409	0.396	0.289	0.274	0.209
qrsl1|rna3591|gene1121|Level=1	7.195	7.142	6.851	10.269	11.422	12.269	14.689	11.222	12.638
qser1|rna59396|gene31184|Level=1	3.903	5.842	3.084	4.727	4.968	5.522	5.167	5.412	4.662
qsox1|rna48108|gene24112|Level=1	2.407	3.719	4.435	1.413	1.786	1.801	5.189	6.152	7.787
qsox2|rna11250|gene3425|Level=1	15.416	17.431	10.263	17.579	17.262	17.570	20.041	19.374	16.041
qtrt1|rna40533|gene19377|Level=1	11.358	26.649	7.274	22.188	21.032	25.428	27.985	33.188	33.826
qtrt2|rna35641|gene16149|Level=1	8.450	5.380	5.416	25.242	23.109	24.427	24.305	24.029	21.077
r3hcc1l|rna19582|gene6068|Level=2	0.000	0.375	0.000	0.153	0.000	0.089	0.102	0.273	0.113
r3hcc1l|rna28049|gene8972|Level=1	1.676	2.413	1.374	2.846	1.380	1.350	1.894	1.341	1.642
r3hcc1l|rna43310|gene21107|Level=1	3.477	4.033	2.972	3.487	3.599	3.440	4.075	4.348	3.111
r3hcc1l|rna64251|gene34157|Level=2	3.720	3.353	3.081	5.485	5.090	5.954	4.816	5.517	5.114
r3hcc1|rna24049|gene7462|Level=1	6.384	7.533	5.159	6.914	6.258	6.896	8.035	8.031	8.040
r3hdm1|rna45779|gene22668|Level=1	12.747	20.439	8.655	14.533	14.337	15.274	9.935	12.250	8.857
r3hdm2|rna15300|gene4693|Level=1	11.252	16.994	9.891	11.350	14.007	16.110	9.311	12.954	10.880
r3hdm4|rna50021|gene25264|Level=1	50.066	68.676	55.608	50.833	53.713	52.970	30.601	33.613	33.743
r3hdml|rna51468|gene26182|Level=1	0.081	0.232	0.172	5.477	2.399	3.507	10.196	4.396	8.409
rab10l|rna8155|gene2452|Level=2	1.333	2.537	3.838	5.973	6.673	7.449	8.724	7.221	11.314
rab10|rna59405|gene31188|Level=1	180.126	212.708	175.781	402.674	289.002	268.708	277.343	240.356	215.853
rab11a|rna3601|gene1125|Level=1	117.445	111.875	138.505	179.810	194.449	179.170	173.586	158.763	215.090
rab11b.1|rna42672|gene20705|Level=1	116.057	130.945	120.099	132.685	132.561	126.861	125.677	117.851	128.310
rab11b.2|rna4518|gene1405|Level=1	56.764	87.974	50.821	46.173	52.361	49.864	5.588	16.838	13.671
rab11fip1|rna1519|gene486|Level=1	3.315	3.290	14.157	3.025	4.164	5.515	12.493	12.911	17.598
rab11fip2|rna8898|gene2684|Level=1	2.640	3.035	2.211	2.903	2.769	3.137	4.084	4.024	3.048
rab11fip3|rna42319|gene20487|Level=1	5.209	7.868	3.976	5.871	5.333	5.717	4.833	6.338	3.955
rab11fip4l|rna16961|gene5217|Level=1	1.350	0.872	1.368	0.640	0.916	0.767	5.330	3.428	4.761
rab11fip4|rna29964|gene10858|Level=1	45.121	43.711	39.812	45.820	30.979	37.401	55.874	77.223	37.762
rab11fip4|rna44826|gene22028|Level=1	10.288	12.804	5.389	12.519	9.131	8.879	6.599	12.252	7.003
rab11fip5|rna44462|gene21802|Level=1	4.724	8.108	4.377	5.974	5.949	6.621	10.007	8.300	9.241
rab12|rna40187|gene19156|Level=1	11.098	14.867	9.867	14.951	14.081	15.445	17.405	16.024	17.373
rab13|rna46082|gene22856|Level=1	24.202	30.965	20.934	26.809	23.191	22.770	36.969	35.236	30.275
rab14|rna27484|gene8492|Level=1	96.323	115.909	82.940	123.359	127.301	128.284	81.780	95.503	92.137
rab15|rna17564|gene5418|Level=1	10.081	16.092	8.782	16.636	16.572	18.457	4.348	8.287	6.197
rab18|rna26477|gene8195|Level=1	38.885	46.417	37.752	64.617	68.736	77.132	58.146	64.872	67.266
rab19|rna8293|gene2499|Level=1	6.228	11.124	7.422	5.157	5.960	7.058	15.388	13.962	13.001
rab1a|rna2303|gene722|Level=1	79.704	94.904	71.486	97.848	104.592	107.210	82.197	81.097	89.406
rab20|rna13266|gene4063|Level=1	5.393	9.747	5.774	7.332	7.061	7.459	8.455	9.887	9.520
rab21|rna61124|gene32268|Level=1	30.314	39.759	34.839	34.493	38.305	39.219	18.680	22.249	24.765
rab23|rna21044|gene6511|Level=1	12.050	15.660	12.208	16.175	18.075	19.227	12.592	13.220	12.206
rab24|rna22882|gene7092|Level=1	24.851	29.812	22.325	27.504	28.587	28.695	16.770	20.712	19.166
rab25|rna13118|gene4015|Level=1	4.649	3.684	12.655	2.379	3.708	5.449	26.587	16.757	26.972
rab26|rna53098|gene27236|Level=1	27.146	34.383	25.179	16.809	18.512	17.744	1.629	6.668	4.544
rab27a|rna19558|gene6063|Level=1	5.879	7.038	7.753	6.702	4.175	4.824	10.384	9.024	7.618
rab27b|rna41447|gene19952|Level=1	16.649	32.408	18.914	24.129	30.058	27.920	37.360	20.899	44.262
rab28|rna54101|gene27852|Level=1	7.101	7.978	5.763	5.285	6.016	6.291	5.947	5.162	4.881
rab29|rna4950|gene1519|Level=1	10.742	7.610	12.392	10.390	9.244	10.006	10.888	11.729	11.641
rab2a|rna10975|gene3354|Level=1	85.246	100.216	77.869	119.342	120.379	120.169	102.928	100.518	106.976
rab2b|rna1538|gene494|Level=1	81.515	94.723	77.992	74.516	76.262	76.218	30.323	39.051	36.907
rab30|rna5825|gene1782|Level=1	35.852	45.701	30.127	34.951	33.929	36.088	31.017	33.289	30.544
rab31|rna10313|gene3152|Level=1	7.710	11.595	8.448	9.383	7.301	7.189	12.827	12.448	11.856
rab32|rna13175|gene4030|Level=2	2.253	3.377	3.043	2.438	4.206	3.666	5.093	4.262	6.865
rab32|rna8778|gene2644|Level=1	4.517	5.962	5.314	6.515	6.075	5.789	8.992	8.385	9.869
rab33a|rna7380|gene2244|Level=1	11.414	15.076	9.901	19.570	21.234	23.178	2.422	8.986	5.366
rab33b|rna26328|gene8154|Level=1	3.168	4.645	2.924	5.130	4.733	5.765	4.875	4.469	4.417
rab34|rna41898|gene20222|Level=1	9.024	12.127	9.151	15.854	17.088	18.771	26.977	27.359	24.135
rab35l|rna55454|gene28655|Level=1	21.514	27.168	19.845	28.764	28.883	29.430	37.165	31.889	33.286
rab35|rna24639|gene7653|Level=1	44.654	49.521	43.679	64.888	68.306	68.403	57.646	56.814	62.039
rab36|rna61915|gene32751|Level=1	5.377	4.966	4.177	6.573	6.285	7.393	17.205	15.899	15.233
rab37|rna27473|gene8490|Level=1	1.782	1.310	2.847	1.708	1.721	2.009	5.449	5.291	4.623
rab38|rna18394|gene5670|Level=1	1.154	0.803	1.753	2.156	1.038	0.656	13.295	2.559	16.003
rab39a|rna16412|gene5041|Level=1	0.283	0.575	0.417	0.797	1.124	0.391	5.200	2.694	5.174
rab39b|rna22628|gene7018|Level=1	25.081	37.748	19.334	38.177	43.544	52.285	2.570	17.819	11.264
rab3a|rna62183|gene32907|Level=1	257.164	288.242	224.412	128.526	133.021	126.057	19.157	41.145	33.937
rab3b|rna12554|gene3847|Level=1	3.773	5.672	4.851	6.884	6.753	6.587	1.114	2.760	1.895
rab3c|rna58790|gene30790|Level=1	7.775	12.012	6.349	9.263	9.428	9.581	0.746	4.196	2.172
rab3d|rna20036|gene6199|Level=1	19.985	27.799	21.760	16.345	19.052	19.630	38.255	30.724	38.844
rab3gap1|rna21718|gene6723|Level=1	20.596	26.138	16.942	20.520	20.763	21.006	14.283	17.078	13.546
rab3gap2|rna61922|gene32755|Level=1	8.810	11.592	7.629	13.304	12.875	12.785	9.135	10.008	9.138
rab3il1|gene24486|gene24486|Level=2	0.695	0.357	0.393	0.777	0.659	0.443	1.346	0.382	0.557
rab3il1|rna2552|gene804|Level=2	0.143	0.471	0.081	0.205	0.506	0.155	0.085	0.073	0.089
rab3il1|rna61254|gene32338|Level=1	9.323	11.909	7.743	7.254	7.412	8.158	7.735	7.981	6.895
rab3ip|rna2583|gene815|Level=1	38.648	45.727	35.976	49.483	53.704	52.023	33.102	39.261	34.985
rab40b|rna56969|gene29627|Level=1	11.912	20.459	10.492	11.216	11.871	12.295	7.322	8.823	7.547
rab40c|rna1855|gene597|Level=1	12.937	21.306	10.003	10.513	12.261	12.273	10.689	12.189	10.690
rab41|rna20998|gene6494|Level=1	181.485	235.989	171.620	167.058	172.972	154.461	17.479	60.806	46.479
rab44|rna49423|gene24870|Level=1	1.283	2.537	1.287	1.785	1.668	1.618	1.116	1.555	1.593
rab4b|rna37221|gene17207|Level=1	31.386	40.637	28.185	41.354	42.190	43.107	30.212	31.241	31.579
rab5a|rna19933|gene6173|Level=1	49.609	58.207	49.129	69.345	66.064	73.444	45.921	53.598	52.867
rab5b|rna63375|gene33647|Level=1	12.125	15.433	9.834	15.306	13.487	15.749	16.805	17.496	15.787
rab5c|rna62593|gene33150|Level=1	25.962	25.151	18.326	28.158	38.723	28.038	33.129	21.403	23.280
rab5d|rna5457|gene1665|Level=1	31.965	40.601	30.262	39.783	41.027	40.126	33.049	33.978	36.878
rab5if|rna16808|gene5165|Level=1	32.602	32.383	31.152	56.713	60.382	63.583	65.502	58.857	63.257
rab6a|rna59081|gene30956|Level=1	87.144	126.814	67.086	166.338	172.566	168.056	115.377	121.306	107.075
rab6b|rna13215|gene4046|Level=1	76.424	116.520	61.226	62.485	68.080	64.730	5.754	29.855	22.329
rab7a|rna58514|gene30597|Level=1	102.413	130.521	108.414	138.130	136.076	134.681	101.125	112.010	117.789
rab7b|rna60185|gene31702|Level=1	12.583	15.949	14.337	22.086	24.693	26.656	19.933	19.430	22.765
rab8a|rna3226|gene1008|Level=1	15.689	17.698	15.887	19.666	19.759	21.682	31.779	28.684	30.651
rab8b|rna8927|gene2696|Level=1	10.110	13.717	10.626	12.809	12.597	13.787	9.298	10.959	8.755
rab9a|rna26960|gene8349|Level=1	14.764	18.917	15.367	15.630	15.588	17.267	12.435	13.865	14.686
rab9b|rna13963|gene4281|Level=1	11.900	17.184	9.891	12.002	14.008	13.330	10.884	12.873	13.014
rabac1|rna53900|gene27720|Level=1	35.032	38.457	38.860	44.173	45.176	43.425	49.662	46.942	56.116
rabep1|rna24163|gene7496|Level=1	12.616	17.504	11.573	14.096	15.169	16.895	11.530	12.273	11.165
rabep2|rna33779|gene14615|Level=1	9.113	10.957	5.905	12.799	12.286	14.485	22.652	23.142	20.276
rabepk|rna17342|gene5351|Level=1	16.833	18.468	13.894	14.471	14.909	14.956	20.872	17.878	17.352
rabepk|rna23909|gene7410|Level=2	4.863	1.430	2.194	5.893	5.810	7.610	29.910	22.409	24.274
rabgap1l|rna43846|gene21443|Level=1	17.839	24.709	16.022	23.311	24.506	25.706	12.593	16.663	14.162
rabgap1|rna61576|gene32543|Level=1	18.072	24.727	15.827	19.390	18.525	21.193	16.515	17.771	16.669
rabgef1|rna13867|gene4251|Level=1	13.260	16.428	11.940	12.244	13.139	13.910	9.772	11.341	10.405
rabgef1|rna40634|gene19443|Level=2	2.542	3.493	2.399	3.122	2.628	2.776	3.433	3.689	2.823
rabggta|rna13968|gene4282|Level=1	39.321	39.772	31.504	44.196	49.913	45.984	25.609	30.619	29.864
rabggtb|rna49555|gene24965|Level=1	32.276	37.389	28.737	39.416	42.564	43.506	25.029	28.782	28.843
rabif|rna6072|gene1860|Level=1	25.701	38.751	25.652	32.559	34.848	43.092	34.612	39.478	35.030
rabl2b|rna37018|gene17062|Level=1	22.252	21.962	17.869	19.420	19.148	20.966	31.885	30.073	28.745
rabl3|rna37881|gene17641|Level=1	9.906	12.070	7.435	9.133	10.158	10.399	9.085	11.271	11.623
rabl3|rna42482|gene20595|Level=2	10.161	14.509	8.631	11.157	11.682	12.816	10.271	9.230	9.239
rabl6|rna57385|gene29906|Level=1	16.784	21.136	12.769	18.224	18.127	18.728	18.733	19.645	18.126
rac1|rna18293|gene5636|Level=1	171.324	206.581	180.818	233.363	244.475	258.146	235.396	228.613	250.691
rac2|rna8107|gene2441|Level=1	15.021	24.499	20.988	51.778	47.037	32.887	11.119	24.718	18.890
rac3|rna3929|gene1230|Level=1	46.501	87.912	39.649	53.833	60.957	54.101	4.622	13.208	11.286
racgap1.2|rna24346|gene7559|Level=1	3.782	4.630	3.095	3.626	3.479	4.544	1.406	2.708	1.434
racgap1|rna41011|gene19698|Level=1	6.138	1.158	1.932	4.546	3.433	4.661	44.117	31.514	34.725
rack1|rna12483|gene3826|Level=1	6014.200	4762.440	5769.690	4474.070	4878.560	4275.010	4454.990	4439.640	4462.170
rad17|rna13292|gene4069|Level=1	11.068	14.383	9.144	11.816	12.604	13.398	16.709	17.062	16.809
rad18|rna50522|gene25586|Level=1	0.656	0.226	0.416	0.816	0.834	1.403	5.587	4.613	4.469
rad1|rna6786|gene2067|Level=1	20.654	25.302	17.488	19.794	19.584	19.781	26.408	26.407	26.329
rad21|rna1684|gene544|Level=1	59.300	58.638	45.740	56.556	52.913	59.529	111.181	102.937	95.349
